id,utterance,label
ds10k-06312,move the book to the conference room.,motion_query
ds10k-06313,Describe the layout of this room in detail.,chat
ds10k-06314,Help me understand digital privacy in one paragraph.,chat
ds10k-06315,Demonstrate how to fold a towel. (variant 267),motion_query
ds10k-06316,Act out tiredness. (variant 1395),motion_query
ds10k-06317,Describe the main ideas behind critical thinking.,chat
ds10k-06318,Rotate toward the audience. (variant 1975),motion_query
ds10k-06319,Please point at the power switch. (variant 577),motion_query
ds10k-06320,Please move the exit sign to the classroom.,motion_query
ds10k-06321,Slide the drawer shut.,motion_query
ds10k-06322,What causes network latency?,chat
ds10k-06323,How does natural language processing work? (variant 2071),chat
ds10k-06324,I feel sad today. Can you cheer me up?,chat
ds10k-06325,Demonstrate how to stack the boxes. (variant 375),motion_query
ds10k-06326,move the door to the workbench.,motion_query
ds10k-06327,Bring me the blue book from the shelf.,motion_query
ds10k-06328,show me the book in the parking area.,motion_query
ds10k-06329,Please point at the charging dock. (variant 1873),motion_query
ds10k-06330,Explain vaccines for a beginner. (variant 434),chat
ds10k-06331,Turn left at the door.,motion_query
ds10k-06332,Help me understand urban planning in detail. (variant 1310),chat
ds10k-06333,Take this book and put it on the shelf.,motion_query
ds10k-06334,Who invented the bicycle? (variant 2194),chat
ds10k-06335,Make a circle with your arms.,motion_query
ds10k-06336,Explain stress management briefly.,chat
ds10k-06337,Describe the main ideas behind compilers.,chat
ds10k-06338,Tell me about meditation. (variant 2304),chat
ds10k-06339,move the elevator button to the parking area.,motion_query
ds10k-06340,Turn toward the book. (variant 472),motion_query
ds10k-06341,What did you have for breakfast?,chat
ds10k-06342,Could you show me the exit sign in the hallway.,motion_query
ds10k-06343,I need help with supply chains for my homework.,chat
ds10k-06344,Turn left at the next corridor.,motion_query
ds10k-06345,What is 15 percent of 200?,chat
ds10k-06346,Can you do a short wave? (variant 521),motion_query
ds10k-06347,move the first aid kit to the classroom.,motion_query
ds10k-06348,Can you give me directions to the library?,chat
ds10k-06349,Please move the red block to the lab.,motion_query
ds10k-06350,Move to the charging station. (variant 9),motion_query
ds10k-06351,Can you move the power switch to the lab.,motion_query
ds10k-06352,Describe the main ideas behind classical music.,chat
ds10k-06353,Please move the red block to the classroom.,motion_query
ds10k-06354,Could you show me the book in the charging station.,motion_query
ds10k-06355,Guide me to the parking lot.,motion_query
ds10k-06356,Bring me the toolbox. (variant 1342),motion_query
ds10k-06357,Could you move the laptop to the hallway.,motion_query
ds10k-06358,Can you explain digital privacy in simple terms? (variant 830),chat
ds10k-06359,Where can I find information about personal finance?,chat
ds10k-06360,Help me understand calculus in one paragraph.,chat
ds10k-06361,Put the shelf on the table. (variant 1056),motion_query
ds10k-06362,Can you point to the chair.,motion_query
ds10k-06363,Could you move the trash bin to the classroom.,motion_query
ds10k-06364,Why is classical music important? (variant 72),chat
ds10k-06365,Move to the parking area. (variant 441),motion_query
ds10k-06366,Could you show me the marker in the hallway.,motion_query
ds10k-06367,Can you move the elevator button to the workbench.,motion_query
ds10k-06368,What should I do if I can't sleep?,chat
ds10k-06369,Can you hold this for me?,motion_query
ds10k-06370,How does a refrigerator work?,chat
ds10k-06371,Help me understand classical music for a beginner.,chat
ds10k-06372,Please show me the chair in the workbench.,motion_query
ds10k-06373,Can you show me the red block in the lobby.,motion_query
ds10k-06374,Tell me about sleep hygiene.,chat
ds10k-06375,Describe the main ideas behind resume writing. (variant 479),chat
ds10k-06376,Compare supervised learning and Python for beginners. (variant 569),chat
ds10k-06377,Why is cryptography important? (variant 1751),chat
ds10k-06378,What should I know about vaccines briefly?,chat
ds10k-06379,How does urban planning work? (variant 967),chat
ds10k-06380,Recommend resources for linear algebra. (variant 1142),chat
ds10k-06381,Please move the fire extinguisher to the classroom.,motion_query
ds10k-06382,Turn your back to me.,motion_query
ds10k-06383,Wave your both hands.,motion_query
ds10k-06384,What should I cook for dinner tonight?,chat
ds10k-06385,Can you tell me a joke?,chat
ds10k-06386,Explain public speaking briefly.,chat
ds10k-06387,Can you explain linguistics in simple terms?,chat
ds10k-06388,Summarize the history of epidemiology.,chat
ds10k-06389,Look at the power switch.,motion_query
ds10k-06390,Act out confusion. (variant 567),motion_query
ds10k-06391,How can I learn linguistics? (variant 1386),chat
ds10k-06392,What's the difference between a virus and a bacteria?,chat
ds10k-06393,Put the chair on the table. (variant 624),motion_query
ds10k-06394,Could you move the marker to the hallway.,motion_query
ds10k-06395,Why is sleep hygiene important? (variant 210),chat
ds10k-06396,Please point at the red block. (variant 1261),motion_query
ds10k-06397,Explain world history . (variant 871),chat
ds10k-06398,Can you sing a song?,chat
ds10k-06399,Can you point to the drawer.,motion_query
ds10k-06400,What is the difference between reinforcement learning and R? (variant 238),chat
ds10k-06401,Step closer to the trash bin. (variant 814),motion_query
ds10k-06402,show me the window in the hallway.,motion_query
ds10k-06403,What are common mistakes in compilers?,chat
ds10k-06404,Can you show me the chair in the charging station.,motion_query
ds10k-06405,Could you move the door to the doorway.,motion_query
ds10k-06406,What should I know about linguistics in detail?,chat
ds10k-06407,Describe the main ideas behind meditation. (variant 226),chat
ds10k-06408,Can you summarize this article for me?,chat
ds10k-06409,Could you move the book to the doorway. (variant 1762),motion_query
ds10k-06410,Tell me about renewable energy.,chat
ds10k-06411,show me the first aid kit in the parking area.,motion_query
ds10k-06412,Recommend resources for human anatomy. (variant 1234),chat
ds10k-06413,Lower your hand slowly. (variant 1535),motion_query
ds10k-06414,What is the difference between TCP and unsupervised learning? (variant 54),chat
ds10k-06415,Explain operating systems in detail.,chat
ds10k-06416,Help me understand game theory for a beginner.,chat
ds10k-06417,show me the elevator button in the charging station.,motion_query
ds10k-06418,Raise your arm. (variant 420),motion_query
ds10k-06419,Can you move the fire extinguisher to the doorway.,motion_query
ds10k-06420,What are common mistakes in human anatomy? (variant 1626),chat
ds10k-06421,Summarize the history of digital privacy. (variant 426),chat
ds10k-06422,I need help with cryptography for my homework. (variant 133),chat
ds10k-06423,Pick up that pen from the floor.,motion_query
ds10k-06424,What is the difference between weather and climate?,chat
ds10k-06425,Can you help me draft an email?,chat
ds10k-06426,Could you move the blue cup to the workbench.,motion_query
ds10k-06427,Help me understand organic chemistry in one paragraph.,chat
ds10k-06428,Can you move the whiteboard to the parking area.,motion_query
ds10k-06429,Point to the fire extinguisher.,motion_query
ds10k-06430,Compare k-means and momentum for beginners. (variant 2248),chat
ds10k-06431,Put the drawer on the table. (variant 1560),motion_query
ds10k-06432,What is the difference between AI and machine learning?,chat
ds10k-06433,Point to the marker. (variant 1620),motion_query
ds10k-06434,How can I learn resume writing? (variant 1225),chat
ds10k-06435,I need help with personal finance for my homework. (variant 846),chat
ds10k-06436,When was the refrigerator discovered? (variant 1758),chat
ds10k-06437,Do you know any good book recommendations?,chat
ds10k-06438,Rotate toward the audience. (variant 1039),motion_query
ds10k-06439,What is the schedule for today?,chat
ds10k-06440,Can you wave at me? (variant 1083),motion_query
ds10k-06441,Can you move the first aid kit to the conference room.,motion_query
ds10k-06442,Perform a wave for me. (variant 378),motion_query
ds10k-06443,move the marker to the charging station.,motion_query
ds10k-06444,Could you move the whiteboard to the hallway.,motion_query
ds10k-06445,Explain Python programming with examples.,chat
ds10k-06446,Can you explain probability in simple terms? (variant 186),chat
ds10k-06447,Tell me about natural language processing. (variant 142),chat
ds10k-06448,Help me understand project management step by step.,chat
ds10k-06449,How does astrophysics work? (variant 852),chat
ds10k-06450,What time is my meeting?,chat
ds10k-06451,Do you have any suggestions for a workout routine?,chat
ds10k-06452,What are your core capabilities?,chat
ds10k-06453,Explain organic chemistry briefly. (variant 618),chat
ds10k-06454,Please show me the blue cup in the lab.,motion_query
ds10k-06455,Grab the charging dock with your right hand. (variant 1580),motion_query
ds10k-06456,Guide me through the classroom. (variant 893),motion_query
ds10k-06457,Please move the book to the lab.,motion_query
ds10k-06458,"Just tell me the answer, no demonstrations.",chat
ds10k-06459,Lead me to the hallway. (variant 1866),motion_query
ds10k-06460,What should I know about organic chemistry briefly? (variant 458),chat
ds10k-06461,Grab the plant with your right hand. (variant 968),motion_query
ds10k-06462,Lower your both hands slowly.,motion_query
ds10k-06463,What should I know about human anatomy in one paragraph?,chat
ds10k-06464,Put the whiteboard on the table.,motion_query
ds10k-06465,What tasks can you automate?,chat
ds10k-06466,show me the red block in the conference room.,motion_query
ds10k-06467,Help me understand database design in one paragraph. (variant 1586),chat
ds10k-06468,Compare supervised learning and momentum for beginners. (variant 2271),chat
ds10k-06469,Could you show me the first aid kit in the lobby.,motion_query
ds10k-06470,Tell me about blockchain. (variant 464),chat
ds10k-06471,Please move the marker to the kitchen.,motion_query
ds10k-06472,Help me understand machine learning .,chat
ds10k-06473,Show me how to fold a towel. (variant 1276),motion_query
ds10k-06474,show me the shelf in the doorway.,motion_query
ds10k-06475,What is the best smartphone on the market?,chat
ds10k-06476,Raise your head. (variant 744),motion_query
ds10k-06477,Explain supply chains in detail.,chat
ds10k-06478,Compare reinforcement learning and SVM for beginners. (variant 1397),chat
ds10k-06479,Summarize the history of classical music. (variant 1852),chat
ds10k-06480,Could you show me the plant in the hallway. (variant 863),motion_query
ds10k-06481,I need advice on cooking.,chat
ds10k-06482,Pick up the red block. (variant 479),motion_query
ds10k-06483,Can you point to the red block.,motion_query
ds10k-06484,Put the elevator button on the table. (variant 1092),motion_query
ds10k-06485,Demonstrate how to press the button. (variant 519),motion_query
ds10k-06486,Point to the nearest exit.,motion_query
ds10k-06487,Can you remind me to buy milk?,chat
ds10k-06488,Hold your position for five seconds.,motion_query
ds10k-06489,Can you point to the charging dock.,motion_query
ds10k-06490,Compare TCP and momentum for beginners. (variant 1604),chat
ds10k-06491,Please show me the first aid kit in the kitchen.,motion_query
ds10k-06492,How can I learn computer vision? (variant 489),chat
